Observation ID,Site,Species Code,Observer,Plant #,Date,Year,Arrival Time,Departure Time,Weather,North Face,South Face,Breaking Leaf Buds,How many do you see?,Leaves?,What % of canopy is full?,Colored Leaves?,What % of canopy has colored leaves?,Falling Leaves,Fruits,How many fruits do you see??,Ripe Fruits,What % of all Fruit are Ripe?,Recent Fruit Drop?,How many dropped fruit did you see?,Species Observed,Other Comments
1705,ERD,QUEGAM,"VANAPA, CARTOT",5,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,>95%,1,<25%,0,0,11-100,1,25-49%,1,<3,,
1706,ERD,QUEGAM,"VANAPA, CARTOT",6,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,>95%,1,<25%,0,0,11-100,1,<25%,1,<3,,two new galls
1707,ERD,QUEGAM,"VANAPA, CARTOT",7,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",52,52,0,<3,1,>95%,0,<25%,0,0,101-1000,0,<25%,0,<3,,
1708,ERD,QUEGAM,"VANAPA, CARTOT",8,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",51,50,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
1709,ERD,QUEGAM,"VANAPA, CARTOT",9,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",47,48,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,big yellow spots on tops of leaves
1710,ERD,QUEGAM,"VANAPA, CARTOT",10,9/26/2016,2016,07:05:00 AM,07:30:00 AM,"Clear, mostly or full sun",53,56,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
1711,ERD,QUEGAM,"VANAPA, CARTOT",1,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,52,54,0,<3,1,>95%,1,<25%,0,0,11-100,1,25-49%,1,3-10,,
1712,ERD,QUEGAM,"VANAPA, CARTOT",2,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,52,52,0,<3,1,>95%,1,<25%,0,0,11-100,1,25-49%,1,3-10,,
1713,ERD,QUEGAM,"VANAPA, CARTOT",3,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,3-10,1,50-74%,1,<3,,
1714,ERD,QUEGAM,"VANAPA, CARTOT",4,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,11-100,1,50-74%,1,3-10,,
1715,ERD,QUEGAM,"VANAPA, CARTOT",5,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,11-100,1,50-74%,0,<3,,
1716,ERD,QUEGAM,"VANAPA, CARTOT",6,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,11-100,1,<25%,1,<3,,
1717,ERD,QUEGAM,"VANAPA, CARTOT",7,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,49,0,<3,1,>95%,0,<25%,0,0,101-1000,1,<25%,0,<3,,
1718,ERD,QUEGAM,"VANAPA, CARTOT",8,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1719,ERD,QUEGAM,"VANAPA, CARTOT",9,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,50,50,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1720,ERD,QUEGAM,"VANAPA, CARTOT",10,9/29/2016,2016,08:05:00 AM,08:40:00 AM,Partly cloudy,52,54,0,<3,1,>95%,0,<25%,0,0,<3,0,<25%,0,<3,,
1721,ERD,QUEGAM,VANAPA,1,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",36,36,0,<3,1,>95%,1,50-74%,0,0,11-100,1,>95%,1,11-100,,
1722,ERD,QUEGAM,VANAPA,2,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",38,38,0,<3,1,>95%,1,<25%,0,0,11-100,1,>95%,1,11-100,,
1723,ERD,QUEGAM,VANAPA,3,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",36,38,0,<3,1,>95%,1,<25%,0,0,3-10,1,>95%,1,3-10,,Leaf tips yellow
1724,ERD,QUEGAM,VANAPA,4,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",37,36,0,<3,1,>95%,1,<25%,0,0,11-100,1,>95%,1,11-100,,New Galls
1725,ERD,QUEGAM,VANAPA,5,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",38,38,0,<3,1,>95%,1,25-49%,0,0,11-100,1,>95%,1,11-100,,
1726,ERD,QUEGAM,VANAPA,6,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",38,38,0,<3,1,>95%,1,<25%,0,0,11-100,1,>95%,1,11-100,,New Galls
1727,ERD,QUEGAM,VANAPA,7,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",48,38,0,<3,1,>95%,1,25-49%,0,0,101-1000,1,>95%,1,11-100,,
1728,ERD,QUEGAM,VANAPA,8,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",38,38,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1729,ERD,QUEGAM,VANAPA,9,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",38,38,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1730,ERD,QUEGAM,VANAPA,10,10/3/2016,2016,07:30:00 AM,08:00:00 AM,"Clear, mostly or full sun",64,38,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1731,ERD,QUEGAM,"CHRDES, VANAPA",1,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",43,44,0,<3,1,>95%,1,25-49%,0,0,<3,0,<25%,1,11-100,,
1732,ERD,QUEGAM,"CHRDES, VANAPA",2,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",45,46,0,<3,1,>95%,1,<25%,0,0,<3,1,>95%,1,3-10,,
1733,ERD,QUEGAM,"CHRDES, VANAPA",3,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",42,44,0,<3,1,>95%,1,25-49%,0,0,<3,1,>95%,0,<3,,
1734,ERD,QUEGAM,"CHRDES, VANAPA",4,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",42,42,0,<3,1,>95%,1,25-49%,0,0,<3,0,<25%,0,<3,New GALLS,
1735,ERD,QUEGAM,"CHRDES, VANAPA",5,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",46,47,0,<3,1,>95%,1,25-49%,0,0,<3,0,<25%,0,<3,New GALLS,
1736,ERD,QUEGAM,"CHRDES, VANAPA",6,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",44,54,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,New GALLS,
1737,ERD,QUEGAM,"CHRDES, VANAPA",7,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",48,47,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1738,ERD,QUEGAM,"CHRDES, VANAPA",8,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",50,54,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1739,ERD,QUEGAM,"CHRDES, VANAPA",9,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",40,42,0,<3,1,>95%,1,25-49%,0,0,<3,0,<25%,0,<3,,
1740,ERD,QUEGAM,"CHRDES, VANAPA",10,10/6/2016,2016,08:26:00 AM,09:08:00 AM,"Clear, mostly or full sun",44,44,0,<3,1,>95%,1,<25%,0,0,<3,0,<25%,0,<3,,
1741,ERD,QUEGAM,CHRDES,1,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",52,53,0,<3,1,>95%,1,>95%,0,0,<3,1,>95%,0,<3,,
1742,ERD,QUEGAM,CHRDES,2,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",58,64,0,<3,1,>95%,1,>95%,0,0,<3,1,>95%,0,<3,,
1743,ERD,QUEGAM,CHRDES,3,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",50,52,0,<3,1,>95%,1,>95%,1,0,<3,0,<25%,0,<3,,
1744,ERD,QUEGAM,CHRDES,4,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",50,57,0,<3,1,>95%,1,>95%,0,0,<3,1,>95%,0,<3,,
1745,ERD,QUEGAM,CHRDES,5,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",58,62,0,<3,1,>95%,1,>95%,0,0,<3,0,<25%,0,<3,,
1746,ERD,QUEGAM,CHRDES,6,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",52,54,0,<3,1,>95%,1,75-94%,0,0,<3,0,<25%,0,<3,,
1747,ERD,QUEGAM,CHRDES,7,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",56,56,0,<3,1,>95%,1,75-94%,1,0,<3,0,<25%,1,<3,,
1748,ERD,QUEGAM,CHRDES,8,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",58,64,0,<3,1,>95%,1,25-49%,1,0,<3,0,<25%,0,<3,,
1749,ERD,QUEGAM,CHRDES,9,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",50,52,0,<3,1,>95%,1,50-74%,1,0,<3,0,<25%,0,<3,,
1750,ERD,QUEGAM,CHRDES,10,10/13/2016,2016,08:30:00 AM,09:30:00 AM,"Clear, mostly or full sun",55,56,0,<3,1,>95%,1,<25%,1,0,<3,0,<25%,0,<3,,
1751,ERD,QUEGAM,CHRDES,1,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,44,43,0,<3,1,<25%,1,>95%,1,1,<3,1,>95%,0,<3,,
1752,ERD,QUEGAM,CHRDES,2,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,44,44,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1753,ERD,QUEGAM,CHRDES,3,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,43,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1754,ERD,QUEGAM,CHRDES,4,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,44,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1755,ERD,QUEGAM,CHRDES,5,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,44,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1756,ERD,QUEGAM,CHRDES,6,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,44,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1757,ERD,QUEGAM,CHRDES,7,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,48,48,0,<3,1,50-74%,1,75-94%,1,0,<3,0,<25%,0,<3,,
1758,ERD,QUEGAM,CHRDES,8,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,48,50,0,<3,1,75-94%,1,75-94%,1,0,<3,0,<25%,0,<3,,
1759,ERD,QUEGAM,CHRDES,9,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,46,48,0,<3,1,50-74%,1,>95%,1,0,<3,0,<25%,0,<3,,
1760,ERD,QUEGAM,CHRDES,10,10/17/2016,2016,07:30:00 AM,08:15:00 AM,Partly cloudy,48,45,0,<3,1,75-94%,1,50-74%,1,1,<3,0,<25%,0,<3,,
1761,ERD,QUEGAM,CHRDES,1,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",45,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1762,ERD,QUEGAM,CHRDES,2,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",48,52,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1763,ERD,QUEGAM,CHRDES,3,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",42,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1764,ERD,QUEGAM,CHRDES,4,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",48,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1765,ERD,QUEGAM,CHRDES,5,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",47,68,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1766,ERD,QUEGAM,CHRDES,6,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",46,60,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1767,ERD,QUEGAM,CHRDES,7,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",46,56,0,<3,1,50-74%,1,50-74%,1,0,<3,0,<25%,0,<3,,
1768,ERD,QUEGAM,CHRDES,8,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",40,42,0,<3,1,75-94%,1,<25%,1,0,<3,0,<25%,0,<3,,
1769,ERD,QUEGAM,CHRDES,9,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",38,40,0,<3,1,50-74%,1,75-94%,1,0,<3,0,<25%,0,<3,,
1770,ERD,QUEGAM,CHRDES,10,10/20/2016,2016,09:30:00 AM,09:55:00 AM,"Clear, mostly or full sun",42,44,0,<3,1,>95%,1,50-74%,0,0,<3,0,<25%,0,<3,,
1771,ERD,QUEGAM,VANAPA,1,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,43,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,TWIG GALL 1,
1772,ERD,QUEGAM,VANAPA,2,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,44,46,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1773,ERD,QUEGAM,VANAPA,3,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,44,46,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1774,ERD,QUEGAM,VANAPA,4,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,44,44,0,<3,0,<25%,0,<25%,1,0,<3,0,<25%,0,<3,,
1775,ERD,QUEGAM,VANAPA,5,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,46,46,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,TWIG GALLS - 5,
1776,ERD,QUEGAM,VANAPA,6,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,46,47,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,TWIG GALL 1,
1777,ERD,QUEGAM,VANAPA,7,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,50,48,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1778,ERD,QUEGAM,VANAPA,8,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,46,47,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1779,ERD,QUEGAM,VANAPA,9,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,46,48,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1780,ERD,QUEGAM,VANAPA,10,10/24/2016,2016,07:20:00 AM,07:47:00 AM,Overcast,49,49,0,<3,1,75-94%,1,>95%,1,0,<3,0,<25%,0,<3,,
1781,ERD,QUEGAM,CARTOT,1,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,New galls on twigs (browned),
1782,ERD,QUEGAM,CARTOT,2,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,48,52,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,2 new twig galls,
1783,ERD,QUEGAM,CARTOT,3,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,48,49,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1784,ERD,QUEGAM,CARTOT,4,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,new pink gall,
1785,ERD,QUEGAM,CARTOT,5,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1786,ERD,QUEGAM,CARTOT,6,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"3 new pink galls, 2 new brown galls",
1787,ERD,QUEGAM,CARTOT,7,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,54,54,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1788,ERD,QUEGAM,CARTOT,8,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,55,54,0,<3,1,50-74%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1789,ERD,QUEGAM,CARTOT,9,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,52,53,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1790,ERD,QUEGAM,CARTOT,10,10/27/2016,2016,07:53:00 AM,08:23:00 AM,Partly cloudy,54,53,0,<3,1,>95%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1791,ERD,QUEGAM,"IANENN, VANAPA",1,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,New galls on twigs (browned),
1792,ERD,QUEGAM,"IANENN, VANAPA",2,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",48,52,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,2 new twig galls,
1793,ERD,QUEGAM,"IANENN, VANAPA",3,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",48,49,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1794,ERD,QUEGAM,"IANENN, VANAPA",4,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,new pink gall,
1795,ERD,QUEGAM,"IANENN, VANAPA",5,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1796,ERD,QUEGAM,"IANENN, VANAPA",6,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",50,50,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"3 new pink galls, 2 new brown galls",
1797,ERD,QUEGAM,"IANENN, VANAPA",7,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",54,54,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1798,ERD,QUEGAM,"IANENN, VANAPA",8,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",55,54,0,<3,1,50-74%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1799,ERD,QUEGAM,"IANENN, VANAPA",9,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",52,53,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1800,ERD,QUEGAM,"IANENN, VANAPA",10,11/1/2016,2016,07:47:00 AM,08:10:00 AM,"Clear, mostly or full sun",54,53,0,<3,1,>95%,1,>95%,1,0,<3,0,<25%,0,<3,"Leaves are yellow and green, not fully brown",
1801,ERD,QUEGAM,CHRDES,1,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",42,42,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1802,ERD,QUEGAM,CHRDES,2,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",44,45,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1803,ERD,QUEGAM,CHRDES,3,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",42,46,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1804,ERD,QUEGAM,CHRDES,4,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",42,48,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"white fungus-like organism on bark, may just be dead lichen",
1805,ERD,QUEGAM,CHRDES,5,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",42,40,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"white fungus-like organism on bark, may just be dead lichen",
1806,ERD,QUEGAM,CHRDES,6,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",40,40,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,"white fungus-like organism on bark, may just be dead lichen",
1807,ERD,QUEGAM,CHRDES,7,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",48,48,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1808,ERD,QUEGAM,CHRDES,8,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",48,48,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1809,ERD,QUEGAM,CHRDES,9,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",41,44,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
1810,ERD,QUEGAM,CHRDES,10,11/7/2016,2016,08:45:00 AM,09:10:00 AM,"Clear, mostly or full sun",48,50,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
1811,ERD,QUEGAM,CARTOT,1,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",20,20,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1812,ERD,QUEGAM,CARTOT,2,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",20,20,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1813,ERD,QUEGAM,CARTOT,3,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",18,20,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1814,ERD,QUEGAM,CARTOT,4,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",20,20,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1815,ERD,QUEGAM,CARTOT,5,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",20,20,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1816,ERD,QUEGAM,CARTOT,6,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",20,22,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1817,ERD,QUEGAM,CARTOT,7,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",34,34,0,<3,1,<25%,1,<25%,1,0,<3,0,<25%,0,<3,,
1818,ERD,QUEGAM,CARTOT,8,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",35,34,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1819,ERD,QUEGAM,CARTOT,9,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",32,35,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1820,ERD,QUEGAM,CARTOT,10,11/14/2016,2016,07:40:00 AM,07:54:00 AM,"Clear, mostly or full sun",34,35,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
1821,ERD,QUEGAM,CARTOT,1,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,36,36,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1822,ERD,QUEGAM,CARTOT,2,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,36,35,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,lichen has become a beautiful shade of gold,
1823,ERD,QUEGAM,CARTOT,3,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,35,34,0,<3,1,<25%,1,>95%,0,0,<3,1,<25%,0,<3,,
1824,ERD,QUEGAM,CARTOT,4,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,34,35,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1825,ERD,QUEGAM,CARTOT,5,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,35,35,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1826,ERD,QUEGAM,CARTOT,6,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,34,34,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1827,ERD,QUEGAM,CARTOT,7,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,36,34,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,"many black galls, ~1 cm in diameter each, pretty round, ~10, located on twigs"
1828,ERD,QUEGAM,CARTOT,8,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,38,38,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,"green lichen sprouting ascocarp fruiting bodies, they are orange and concave like a cup"
1829,ERD,QUEGAM,CARTOT,9,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,40,40,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,lichen only on north side of tree
1830,ERD,QUEGAM,CARTOT,10,11/21/2016,2016,07:35:00 AM,08:11:00 AM,Rain,40,39,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1831,ERD,QUEGAM,CARTOT,1,12/7/2016,2016,07:54:00 AM,08:11:00 AM,Hazy,20,20,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
1832,ERD,QUEGAM,CARTOT,2,12/7/2016,2016,07:54:00 AM,08:11:00 AM,Hazy,20,20,0,<3,1,<25%,1,>95%,0,0,<3,1,>95%,0,<3,,
1833,ERD,QUEGAM,CARTOT,3,12/7/2016,2016,07:54:00 AM,08:11:00 AM,Hazy,18,18,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
