Observation ID,Plant ID,Date,Observer,Site,Time Arrived,Departure Time,Weather,Plant #,North Face Temp,South Face Temp,Species Code,Breaking Leaf Buds,How many buds?,Leaves?,What % of canopy is full?,Colored Leaves?,What % of Canopy is Colored?,Falling Leaves?,Fruits,How many fruit?,Ripe Fruits,What % of all Fruit are Ripe?,Recent Fruit Drop?,How many dropped fruit do you see?,Species Observed,Other Comments,General Comments
2595,GCVC10,7/18/2016,A. Uhen,GCVC,8:40:00 AM,9:05:00 AM,"overcast, cool",10,66.00,67,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,No,N/A,No,<3,,,
2596,HQ1,7/18/2016,A. Uhen,HQ,9:40:00 AM,9:05:00 AM,"overcast, cool",1,73.50,73,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,,,
2597,HQ2,7/18/2016,A. Uhen,HQ,9:40:00 AM,9:05:00 AM,"overcast, cool",2,76.00,76.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,>10000,No,N/A,No,<3,,,fruits are almost ripe
2598,SHRINE3,7/18/2016,A. Uhen,SHRINE,9:40:00 AM,9:05:00 AM,"overcast, cool",3,72.00,71.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,Yes,11-100,No,N/A,No,<3,,,
2599,SHRINE4,7/18/2016,A. Uhen,SHRINE,9:40:00 AM,9:05:00 AM,"overcast, cool",4,71.50,71,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2600,GCVC1,7/18/2016,A. Uhen,GCVC,8:55:00 AM,9:05:00 AM,Sunny,1,68.00,66.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2601,GCVC2,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,2,78.50,70.5,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,dead leaves
2602,GCVC3,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,3,74.00,72,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,Chipmunks
2603,GCVC4,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,4,72.50,68.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2604,GCVC5,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,5,74.00,73.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,broken/dead branches
2605,GCVC6,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,6,83.00,72,QUEGAM,No,<3,Yes,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,dead
2606,GCVC7,8/1/2016,A. Uhen,GCVC,8:55:00 AM,10:15:00 AM,Sunny,7,66.00,64.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2607,GCVC8,8/1/2016,A. Uhen,GCVC,8:55:00 AM,8:53:00 AM,Sunny,8,66.00,65,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2608,GCVC9,8/1/2016,A. Uhen,GCVC,8:55:00 AM,8:53:00 AM,Sunny,9,70.50,65,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,galls
2609,GCVC10,8/1/2016,A. Uhen,GCVC,8:55:00 AM,9:03:00 AM,Sunny,10,65.00,64,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,"Elk scat, galls"
2610,HQ1,8/1/2016,A. Uhen,HQ,10:30:00 AM,9:03:00 AM,Sunny,1,69.50,73.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,,,galls
2611,HQ2,8/1/2016,A. Uhen,HQ,10:30:00 AM,9:03:00 AM,Sunny,2,77.50,86,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,>10000,No,N/A,No,<3,,,
2612,SHRINE1,8/1/2016,A. Uhen,SHRINE,10:30:00 AM,9:03:00 AM,Sunny,1,66.00,68,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,"broken branches, ""rotting"" leaves"
2613,GCVC1,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",1,55.00,55.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Some Galls,,
2614,GCVC2,4/16/2020,Kevin Gills,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",2,58.00,59,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"Some Galls, animal burrow at base",,
2615,GCVC3,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",3,56.50,57.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Lichen,,
2616,GCVC4,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",4,59.00,58.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Lots of Lichen,,
2617,GCVC5,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny, warm",5,,,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2618,GCVC6,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",6,,,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2619,GCVC7,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",7,63.50,65.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"some galls,lots of lichen",,
2620,GCVC8,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",8,61.00,60,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,lichen,,
2621,GCVC9,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",9,59.50,60,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,lots of lichen,,
2622,GCVC10,4/16/2020,Kevin Gillis,GCVC,2:55:00 AM,9:55:00 AM,"sunny,warm",10,63.00,70.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Galls,,
2623,HQ1,4/20/2020,Jabez C.,HQ,9:15:00 AM,9:30:00 AM,"cloudy,warm",1,49.00,51,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"Galls,bird in tree,woodpeaker damage",,
2624,HQ2,4/20/2020,Jabez C.,HQ,9:15:00 AM,9:30:00 AM,"cloudy,warm",2,59.00,60,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"some galls, woodpeaker damge",,
2625,SHRINE1,4/20/2020,Jabez C.,SHRINE,9:15:00 AM,9:30:00 AM,"cloudy,warm",1,51.00,49,QUEGAM,No,<3,No,<5%,No,<5%,No,NO,<3,No,N/A,No,<3,galls,,
2626,SHRINE2,4/20/2020,Jabez C.,SHRINE,9:15:00 AM,9:30:00 AM,"cloudy,warm",2,62.00,58.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"some galls, woodpeaker damge",,
2627,SHRINE3,4/20/2020,Jabez C.,SHRINE,9:15:00 AM,9:30:00 AM,"cloudy,warm",3,56.50,57.5,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2628,HQ1,7/9/2020,K. Gillis,HQ,7:35,9:30:00 AM,"Sunny, cooler",1,70.00,72.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,"woodpecker holes, lichen",few splotchy leaves,
2629,HQ2,7/9/2020,K. Gillis,HQ,7:35,9:30:00 AM,"Sunny, cooler",2,88.50,77.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,woodpecker damage,largest fruits of area trees,
2630,SHRINE1,7/9/2020,K. Gillis,SHRINE,7:35,9:30:00 AM,"Sunny, cooler",1,68.00,68.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,No,N/A,No,<3,insect damage,leaves spotted brown,
2631,SHRINE2,7/9/2020,K. Gillis,SHRINE,7:35,9:30:00 AM,"Sunny, cooler",2,67.50,68.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,Yes,11-100,No,N/A,No,<3,insect damage,leaves browning/spotted,
2632,SHRINE3,7/9/2020,K. Gillis,SHRINE,7:35,9:30:00 AM,"Sunny, cooler",3,73.50,69,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,"webs, ants",splotchy leaves,
2633,SHRINE4,7/9/2020,K. Gillis,SHRINE,7:35,7:59:00 AM,"Sunny, cooler",4,74.50,70.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,"webs, galls",dying leaves,
2634,GCVC1,7/9/2020,K. Gillis,GCVC,9:15,7:59:00 AM,"Sunny, cooler",1,81.00,81.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,No,N/A,No,<3,"galls, lot of webs",,
2635,GCVC2,7/9/2020,K. Gillis,GCVC,9:15,10:32:00 AM,"Sunny, cooler",2,82.50,80,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,No,N/A,No,<3,"lichen, galls, webs",,
2636,GCVC3,7/9/2020,K. Gillis,GCVC,9:15,10:32:00 AM,"Sunny, cooler",3,85.50,81.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,"lichen, webs, insect damaged leaves",pretty bare,
2637,GCVC4,7/9/2020,K. Gillis,GCVC,9:15,10:32:00 AM,"Sunny, cooler",4,84.00,77.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,No,N/A,No,<3,"lot of lichen, galls, wasp on tree",,
2638,GCVC5,7/9/2020,K. Gillis,GCVC,9:15,10:32:00 AM,"Sunny, cooler",5,75.00,73,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,"webs, galls, insect damaged leaves",,
2639,GCVC6,7/9/2020,K. Gillis,GCVC,9:15,9:40:00 AM,"Sunny, cooler",6,76.00,76.5,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,"galls, insect damaged leaves",spindly,
2640,GCVC7,7/9/2020,K. Gillis,GCVC,9:15,9:40:00 AM,"Sunny, cooler",7,74.50,74,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,"lot of lichen, webs, galls, insect damage",,
2641,GCVC8,7/9/2020,K. Gillis,GCVC,9:15,9:40:00 AM,"Sunny, cooler",8,77.50,75.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,"lichen, webs, insect damaged leaves",brownish/red spots on some leaves,
2642,GCVC9,7/9/2020,K. Gillis,GCVC,9:15,9:40:00 AM,"Sunny, cooler",9,75.00,73,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,"lot of lichen, webs",bare lower branches,
2643,GCVC10,7/9/2020,K. Gillis,GCVC,9:15,9:40:00 AM,"Sunny, cooler",10,78.50,76.5,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,11-100,No,N/A,No,<3,"galls, webs, insect damaged leaves","bare lower half, sickly looking bark",
2644,HQ1,7/13/2020,Grace C,HQ,8:38,9:40:00 AM,"85, sunny",1,77.00,80,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2645,HQ2,7/13/2020,Grace C,HQ,8:38,9:40:00 AM,"85, sunny",2,81.00,88,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2646,SHRINE1,7/13/2020,Grace C,SHRINE,8:38,9:40:00 AM,"85, sunny",1,84.00,82,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,No,N/A,No,<3,,leaves look really wilted and dehydrated,
2647,SHRINE2,7/13/2020,Grace C,SHRINE,8:38,9:40:00 AM,"85, sunny",2,81.50,83,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2648,SHRINE3,7/13/2020,Grace C,SHRINE,8:38,9:40:00 AM,"85, sunny",3,83.00,81.5,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,,looks dead,
2649,SHRINE4,7/13/2020,Grace C,SHRINE,8:38,8:25:00 AM,"85, sunny",4,81.00,84.5,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,,not in good shape,
2650,GCVC1,7/13/2020,Grace C,GCVC,10:20,8:25:00 AM,"85, sunny",1,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,"galls, insect damaged leaves, spider webs",,
2651,GCVC2,7/13/2020,Grace C,GCVC,10:20,8:35:00 AM,"85, sunny",2,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2652,GCVC3,7/13/2020,Grace C,GCVC,10:20,8:35:00 AM,"85, sunny",3,,,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2653,GCVC4,7/13/2020,Grace C,GCVC,10:20,8:35:00 AM,"85, sunny",4,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2654,GCVC5,7/13/2020,Grace C,GCVC,10:20,8:35:00 AM,"85, sunny",5,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2655,GCVC6,7/13/2020,Grace C,GCVC,10:20,9:16:00 AM,"85, sunny",6,,,QUEGAM,No,<3,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,dead,
2656,GCVC7,7/13/2020,Grace C,GCVC,10:20,9:16:00 AM,"85, sunny",7,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2657,GCVC8,7/13/2020,Grace C,GCVC,10:20,9:16:00 AM,"85, sunny",8,,,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,No,<3,No,N/A,No,<3,discolored leaves,,
2658,GCVC9,7/13/2020,Grace C,GCVC,10:20,9:16:00 AM,"85, sunny",9,,,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2659,GCVC10,7/13/2020,Grace C,GCVC,10:20,9:16:00 AM,"85, sunny",10,,,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2660,HQ1,7/16/2020,Abby Gillam,HQ,11:00,9:16:00 AM,overcast/ mild,1,78.50,81,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,insect damage,,
2661,HQ2,7/16/2020,Abby Gillam,HQ,11:00,9:16:00 AM,overcast/ mild,2,85.50,84.5,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2662,SHRINE1,7/16/2020,Abby Gillam,SHRINE,11:00,9:16:00 AM,overcast/ mild,1,,,QUEGAM,No,<3,Yes,5-24%,Yes,5-24%,No,No,<3,No,N/A,No,<3,,,
2663,SHRINE2,7/16/2020,Abby Gillam,SHRINE,11:00,9:16:00 AM,overcast/ mild,2,,,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2664,SHRINE3,7/16/2020,Abby Gillam,SHRINE,11:00,9:16:00 AM,overcast/ mild,3,,,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2665,HQ1,3/20/2017,Jill Staurowsky,HQ,8:50:00 AM,8:39:00 AM,Partly Cloudy,1,58.50,62.5,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Oak Galls,,
2666,HQ2,3/20/2017,Jill Staurowsky,HQ,8:50:00 AM,8:39:00 AM,Partly Cloudy,2,61.50,61,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2667,SHRINE1,3/20/2017,Jill Staurowsky,SHRINE,8:55:00 AM,8:49:00 AM,Partly Cloudy,1,56.50,64.5,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2668,SHRINE2,3/20/2017,Jill Staurowsky,SHRINE,8:55:00 AM,8:49:00 AM,Partly Cloudy,2,58.00,56.5,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2669,SHRINE3,3/20/2017,Jill Staurowsky,SHRINE,8:55:00 AM,8:49:00 AM,Partly Cloudy,3,58.50,56.5,QUEGAM,Yes,3-10,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2670,SHRINE4,3/20/2017,Jill Staurowsky,SHRINE,8:55:00 AM,8:49:00 AM,Partly Cloudy,4,55.50,55.5,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2671,GCVC1,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,1,66.50,62,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"Silk Thread, Oak Galls, Rock Squirels",,
2672,GCVC2,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,2,71.50,66,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2673,GCVC3,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,3,62.00,61,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2674,GCVC4,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,4,62.00,60,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Silk Threads,,
2675,GCVC5,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,5,65.00,65,QUEGAM,Yes,11-100,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,"Silk Threads, Oak Galls",,
2676,GCVC6,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,6,65.50,64,QUEGAM,Yes,3-10,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2677,GCVC7,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,7,64.00,61,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,
2678,GCVC8,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,8,60.50,60.5,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Oak Galls,,
2679,GCVC9,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,9,66.50,66.5,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Silk Threads,,
2680,GCVC10,3/20/2017,Jill Staurowsky,GCVC,9:35:00 AM,10:20:00 AM,Partly Cloudy,10,67.50,61.5,QUEGAM,Yes,101-1000,No,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Silk Threads Oak Galls,,
2681,GCVC1,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:11:00 AM,"Sunny, warm",1,70.00,71,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,dead branch near top
2682,GCVC2,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:11:00 AM,"Sunny, warm",2,91.50,81,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,woodpecker,,broken and dead branches
2683,GCVC3,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:19:00 AM,"Sunny, warm",3,69.50,70,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,,,lower section bare
2684,GCVC4,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:19:00 AM,"Sunny, warm",4,71.50,69,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,No,<3,No,N/A,No,<3,orange lichen,,bare spot on trumk
2685,GCVC5,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:19:00 AM,"Sunny, warm",5,72.00,68,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,No,<3,No,N/A,No,<3,,,browning on some leaves
2686,GCVC6,8/29/2016,A. Uhen,GCVC,8:50:00 AM,9:19:00 AM,"Sunny, warm",6,75.50,68,QUEGAM,No,<3,Yes,<5%,No,<5%,No,No,<3,No,N/A,No,<3,,,mostly dead
2687,GCVC7,8/29/2016,A. Uhen,GCVC,8:50:00 AM,8:55:00 AM,"Sunny, warm",7,,,QUEGAM,No,<3,Yes,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Elk prevented data collection,,
2688,GCVC8,8/29/2016,A. Uhen,GCVC,8:50:00 AM,8:45:00 AM,"Sunny, warm",8,,,QUEGAM,No,<3,Yes,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Elk prevented data collection,,
2689,GCVC9,8/29/2016,A. Uhen,GCVC,8:50:00 AM,8:45:00 AM,"Sunny, warm",9,71.00,63,QUEGAM,No,<3,Yes,>95%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,"Elk, galls",,
2690,GCVC10,8/29/2016,A. Uhen,GCVC,8:50:00 AM,8:45:00 AM,"Sunny, warm",10,,,QUEGAM,No,<3,Yes,<5%,No,<5%,No,No,<3,No,N/A,No,<3,Elk prevented data collection,,
2691,HQ1,8/29/2016,A. Uhen,HQ,7:54:00 AM,8:45:00 AM,"Sunny, warm",1,60.50,80.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,No,N/A,No,<3,Galls,,
2692,HQ2,8/29/2016,A. Uhen,HQ,7:54:00 AM,8:45:00 AM,"Sunny, warm",2,65.50,84,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,1001-10000,Yes,25-49%,Yes,101-1000,,,majority of acorns have been picked apart by birds
2693,SHRINE1,8/29/2016,A. Uhen,SHRINE,10:22:00 AM,8:45:00 AM,"Sunny, warm",1,70.00,73,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,101-1000,No,N/A,No,<3,,,
2694,SHRINE2,8/29/2016,A. Uhen,SHRINE,10:22:00 AM,8:45:00 AM,"Sunny, warm",2,70.50,72.5,QUEGAM,No,<3,Yes,75-94%,No,<5%,No,Yes,11-100,No,N/A,No,<3,,,
2695,SHRINE3,8/29/2016,A. Uhen,SHRINE,10:22:00 AM,8:45:00 AM,"Sunny, warm",3,80.50,72.5,QUEGAM,No,<3,Yes,25-49%,No,<5%,No,Yes,11-100,No,N/A,No,<3,,,
2696,SHRINE4,8/29/2016,A. Uhen,SHRINE,10:22:00 AM,8:45:00 AM,"Sunny, warm",4,68.50,69.5,QUEGAM,No,<3,Yes,50-74%,No,<5%,No,Yes,11-100,No,N/A,No,<3,,,
2697,GCVC1,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:01:00 AM,Windy,1,58.50,56.5,QUEGAM,No,<3,Yes,25-49%,Yes,50-74%,No,No,<3,No,N/A,No,<3,,,
2698,GCVC2,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:01:00 AM,Windy,2,61.50,61,QUEGAM,No,<3,Yes,50-74%,Yes,>95%,No,No,<3,No,N/A,No,<3,,,
2699,GCVC3,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:10:00 AM,Windy,3,57.50,58.5,QUEGAM,No,<3,Yes,25-49%,Yes,>95%,No,No,<3,No,N/A,No,<3,silk thread,,sun-damage leaves
2700,GCVC4,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:10:00 AM,Windy,4,55.50,55,QUEGAM,No,<3,Yes,25-49%,Yes,>95%,Yes,No,<3,No,N/A,No,<3,,,sun-damage leaves
2701,GCVC5,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:10:00 AM,Windy,5,57.50,57,QUEGAM,No,<3,Yes,25-49%,Yes,>95%,No,No,<3,No,N/A,No,<3,,,
2702,GCVC6,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,8:10:00 AM,Windy,6,57.50,57.5,QUEGAM,No,<3,Yes,5-24%,No,<5%,No,No,<3,No,N/A,No,<3,,,sun-damage leaves
2703,GCVC7,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,10:14:00 AM,Windy,7,59.50,56.5,QUEGAM,No,<3,Yes,75-94%,Yes,75-94%,Yes,No,<3,No,N/A,No,<3,"silk threads, insect eaten leaves",,
2704,GCVC8,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,10:14:00 AM,Windy,8,55.00,55,QUEGAM,No,<3,Yes,50-74%,Yes,50-74%,Yes,No,<3,No,N/A,No,<3,,,
2705,GCVC9,10/17/2016,Jill Staurowsky,GCVC,9:30:00 AM,10:14:00 AM,Windy,9,58.00,55.5,QUEGAM,No,<3,Yes,50-74%,Yes,75-94%,Yes,No,<3,No,N/A,No,<3,silk threads,,
2706,GCVC10,10/17/2016,Jilista,GCVC,9:30:00 AM,10:14:00 AM,Windy,10,57.50,57.5,QUEGAM,No,<3,Yes,50-74%,Yes,75-94%,Yes,No,<3,No,N/A,No,<3,,,sun-damage leaves
2707,HQ1,10/17/2016,Jilista,HQ,8:22:00 AM,10:14:00 AM,,1,53.50,67,QUEGAM,No,<3,Yes,5-24%,Yes,>95%,Yes,Yes,<3,Yes,>95%,No,<3,,,lots of emptey bracts
2708,HQ2,10/17/2016,Jilista,HQ,8:22:00 AM,10:14:00 AM,,2,57.50,70,QUEGAM,No,<3,Yes,5-24%,Yes,>95%,Yes,No,<3,No,N/A,No,<3,,,lots of emptey bracts
2709,SHRINE1,10/17/2016,Jilista,SHRINE,8:26:00 AM,10:14:00 AM,,1,50.50,49,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,Yes,3-10,Yes,>95%,No,<3,,,
2710,SHRINE2,10/17/2016,Jilista,SHRINE,8:26:00 AM,10:14:00 AM,,2,48.50,49.5,QUEGAM,No,<3,Yes,50-74%,Yes,5-24%,No,No,<3,No,N/A,No,<3,,,
2711,SHRINE3,10/17/2016,Jilista,SHRINE,8:26:00 AM,10:14:00 AM,,3,49.50,50,QUEGAM,No,<3,Yes,25-49%,Yes,5-24%,No,Yes,<3,No,N/A,No,<3,,,
2712,SHRINE4,10/17/2016,Jilista,SHRINE,8:26:00 AM,10:14:00 AM,,4,49.50,50,QUEGAM,No,<3,Yes,50-74%,Yes,25-49%,No,No,<3,No,N/A,No,<3,,,
